"GG Langtext","DST Langtext","Förderprogramm","Postleitzahl","Ausbezahlte Fördersumme","Anzahl der Förderfälle","jahr"
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1200",767,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1107,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1180",803.2,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",844.8,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1149,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1030",1150.2,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",814.3,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","8670",1154.4,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1160",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",603.6,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1431,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1315.8,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1060",781,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1160",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1115,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1120",646.5,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",771.8,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1222.2,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1145,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1090",1068.7,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1300,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",862.5,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",799.8,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",997.5,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1030",556.8,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1362.6,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1070",1338.8,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",435,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1070",658.2,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",288,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",360,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1140",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1180",338.1,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",288,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1180",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1000,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",930.2,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1140",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1090",618,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",831,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1120",642,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1120",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1010",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1180",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1030",1035.2,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1070",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1350,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1060",471,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",480,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1033.9,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1230",490.7,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",636,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",1213.2,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1494.9,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1157,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",1458,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1060",378.5,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1120",1375,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1050",361.1,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1220",147.8,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1457.4,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",258,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","2500",1035.6,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1250,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1020",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1190",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1031.4,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1180",1154,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1110",900.5,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1213.8,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1100",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1160",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1200",1500,1,2024
"Wohnen, Wohnbau, Stadterneuerung und Frauen","Wohnbauförderung und Schlichtungsstelle für wohnrechtliche Angelegenheiten","Montage eines Sonnenschutzes in Wohnungen","1210",1500,1,2024
